Russ Miller,2157238119_https://scholar.google.com/citations?hl=en&user=W5Me4Q8AAAAJ
Michael Kandefer,619786110
Payam Ghassemi,2766876895
Marcus Bursik,2339706765
Kenny Davila,2133351590
Prakhar Jaiswal,2151016178
Praveen Elakkumanan,2307050970
Smruthi Mukund,1985745802
Ying Yang,2216128717
Dave Pape,2099634042
Edward Cohen,2583173456
Gregory Tauer,2310760195
Samuel Abramovich,2511588843
Yousong Mei,2809772333
G. Santagati,2974440420
Carl Nuessle,2226849795
Anthony Ralston,2534974593
Jeanne Langan,2586020968
Alan Walczak,1986773644
Nilesh Khambekar,2407049165
Michael Sheridan,2670557641
Vidyananth Balu,2019155237
William Jusko,347454083
Tianle Ma,2747397445
Fan Yang,2751978602
Brandon Ross,2570279408
Beata Csatho,2289564968
Robert Arp,2339442694
Mingen Lin,2161129898
Patrick Dowd,2309065926
Yihang Zhou,2156562691
Aldong Zhang,2223823726
George D'Elia,2086611257
Ameya Sanzgiri,2079224863
Sharmistha Bagchi-Sen,250076939
Tianhang Zheng,2885749794
Michel Bruneau,2137536126
Amy VanScoy,184158460
Edward Furlani,2069769072
Seung-kook Jun,2106957849
M. Virendra,2973316712
Matthew Knepley,https://scholar.google.com/citations?hl=en&user=MtzzT2MAAAAJ
vipin chaudhary,https://scholar.google.com/citations?hl=en&user=vJbjqpIAAAAJ
Alan Selman,https://scholar.google.com/citations?hl=en&user=8ExiKC0AAAAJ
William Rapaport,https://scholar.google.com/citations?hl=en&user=tI8OPH0AAAAJ
Mingchen Gao,https://scholar.google.com/citations?hl=en&user=1KUHms8AAAAJ
Dimitrios Koutsonikolas,https://scholar.google.com/citations?hl=en&user=o3ol4ZcAAAAJ
Zhanpeng Jin,https://scholar.google.com/citations?hl=en&user=4EPE1s4AAAAJ
A. Sariyuce,https://scholar.google.com/citations?hl=en&user=sK4Ck6gAAAAJ
Anurag Devulapalli,https://scholar.google.com/citations?hl=en&user=7fvLMm0AAAAJ
Alireza Farasat,https://scholar.google.com/citations?hl=en&user=yI3Pu-wAAAAJ
anudipa maiti,https://scholar.google.com/citations?hl=en&user=Q4tYfpgAAAAJ
Krishna Chatpar,https://scholar.google.com/citations?hl=en&user=ZIIDdjQAAAAJ
Ailidani Ailijiang,https://scholar.google.com/citations?hl=en&user=D6PWsuwAAAAJ
Zakieh Hashemifar,https://scholar.google.com/citations?hl=en&user=49zU9PoAAAAJ
Michael Vaiana,https://scholar.google.com/citations?hl=en&user=OvpjJDoAAAAJ
Nikhil Londhe,https://scholar.google.com/citations?hl=en&user=kFa6B1UAAAAJ
Shivang Aggarwal,https://scholar.google.com/citations?hl=en&user=fOWJm60AAAAJ
Scott Haseley,https://scholar.google.com/citations?hl=en&user=nwelPQQAAAAJ
Nikhil Pillai,https://scholar.google.com/citations?hl=en&user=Y_3JwjMAAAAJ
Salem Alqahtani,https://scholar.google.com/citations?hl=en&user=zMgTEK4AAAAJ
Kevin Keane,https://scholar.google.com/citations?hl=en&user=T7h2NdsAAAAJ
Jaideep Bhoosreddy,https://scholar.google.com/citations?hl=en&user=Pp4dg7kAAAAJ
Ali Ali,https://scholar.google.com/citations?hl=en&user=M4fY6AUAAAAJ
Varun Shijo,https://scholar.google.com/citations?hl=en&user=9xB7QGgAAAAJ
Abhishek Mishra,https://scholar.google.com/citations?hl=en&user=lpDkm58AAAAJ
