Patrick McDaniel,2056207806_https://scholar.google.com/citations?hl=en&user=AMGqrI0AAAAJ
Kate Sobel,2388912671
Guangyu Chen,2993795307
Lin Li,2467464678
Jagadish Kotra,2232206464
Xiao Zhang,2229265607
Matt Poremba,2859676289
Sarah Rajtmajer,1998785005
Glenn Carl,2055779950
Cheng Wang,2277777065
Terry Harrison,2100297326
Erika Poole,2022563883
Ashutosh Pattnaik,2506540502
Alan Wagner,2096881164
Necdet Aybat,2495597034
John Doherty,2257496042
Soumalya Sarkar,2161103724
Justine Blanford,2225450129
Shiyang Leng,2894515667
Ziming Zhuang,2165823887
Thomas Richardson,2601050191
Zhichao Zhu,2640721367
Yiwei Wang,2309694093
David Friedlander,2250436250
Yiwei Sun,2891338342
Neda Nasiriani,2230808021
Changlei Liu,2121529959
Yibo Wu,2123123156
Giuseppe Petracca,2225444656
Tarasankar DebRoy,719224959
Nil Kilicay-Ergin,2016156897
Chimay Anumba,2144280722
Istvan Albert,2102127861
Umer Farooq,1844389346
Songtao Feng,2789688241
Jogender Nagar,2295687916
Partho Nath,2103922363
Raj Acharya,2166300687
Chenxi Qiu,2131355417
P.A. Laplante,2346154829
Vasant Honavar,2069172874
E. Amburn,2409231950
Ari Geselowitz,2747796230
Thomas LaPorta,2631646383
Carleen Maitland,1963982277
Feng Wang,2306781263
Jingchao Ni,2734807925
Iyswarya Narayanan,2025844074
Ravi Arya,2309105192
Sujatha Gollapalli,742528006
Jeremy Bossard,2063177661
Shuai Wang,3023425730
Peter Molenaar,1496477541
Raju Kumar,2162622025
Mohammad Arjomand,1980863610
Baojun Qiu,2141844969
Jeffrey Stone,2115006349
Sumitha George,2503281091
Ergin Elmacioglu,669840053
Lyle Long,2168043616
H. Saputra,2155886007
Richard Lomotey,3037470565
Jun Liu,2619011066
Chi-Chun Pan,2149766696
Hui Song,2138952271
Abraham Falcone,2701474696
Mary Frecker,2020863529
Ramya Prabhakar,2053386456
Jinchao Xu,2150387102
Hyun-Woo Kim,2282530080
Vittaldas Prabhu,2143529644
John Messner,2088793749
Xiaoling Yang,2133859058
Ankur Mali,2792260951
Jorge Zañudo,2339631655
Marcela Borge,2164289375
Claude dePamphilis,223818078
Lynette Kvasny,1999302880
Zhen Lei,2169563929
Andrea Tapia,2117694519
Taiwei Yue,2155399037
Chiara Pelletti,1901377430
Xerxes Kotval,1966520456
Jincheol Yoo,2232354857
Murali Haran,1963592374
Miao Meng,2222230563
Eric Ford,https://scholar.google.com/citations?hl=en&user=TePFO-YAAAAJ
Rebecca Passonneau,https://scholar.google.com/citations?hl=en&user=jb9VOp0AAAAJ
Anis Koubâa,https://scholar.google.com/citations?hl=en&user=aEoY-0IAAAAJ
Mehrdad Mahdavi,https://scholar.google.com/citations?hl=en&user=HzxnwocAAAAJ
Martin Fürer,https://scholar.google.com/citations?hl=en&user=Pf49QrwAAAAJ
Jeremy Blum,https://scholar.google.com/citations?hl=en&user=M0jvCnIAAAAJ
Dave Bouvier,https://scholar.google.com/citations?hl=en&user=WWX5w5wAAAAJ
TAO LIANG,https://scholar.google.com/citations?hl=en&user=Xgp25O8AAAAJ
Lahouari Ghouti,https://scholar.google.com/citations?hl=en&user=KKr89zwAAAAJ
Dr. Mohammed,https://scholar.google.com/citations?hl=en&user=tk2gySEAAAAJ
Zhifeng Xiao,https://scholar.google.com/citations?hl=en&user=q88ZxRkAAAAJ
vinay saripalli,https://scholar.google.com/citations?hl=en&user=gUmkCGcAAAAJ
David Koslicki,https://scholar.google.com/citations?hl=en&user=Oz90sQsAAAAJ
IM Hanafy,https://scholar.google.com/citations?hl=en&user=4T3_TcUAAAAJ
Timothy Zhu,https://scholar.google.com/citations?hl=en&user=EhCg54EAAAAJ
Mohamed Tounsi,https://scholar.google.com/citations?hl=en&user=QpiT3vkAAAAJ
Mohamed Eisa,https://scholar.google.com/citations?hl=en&user=sf8pVO0AAAAJ
Tao-yang Fu,https://scholar.google.com/citations?hl=en&user=xSSuPvgAAAAJ
Mingfu Shao,https://scholar.google.com/citations?hl=en&user=m1IeAdcAAAAJ
Meng Su,https://scholar.google.com/citations?hl=en&user=5GC1SsoAAAAJ
Fakhry Khellah,https://scholar.google.com/citations?hl=en&user=q_DpjN0AAAAJ
Mohamed Emara,https://scholar.google.com/citations?hl=en&user=ePmcIo8AAAAJ
Chen Sun,https://scholar.google.com/citations?hl=en&user=fSlmGGcAAAAJ
XI XIONG,https://scholar.google.com/citations?hl=en&user=tSkqSmIAAAAJ
Shuting Wang,https://scholar.google.com/citations?hl=en&user=OiXdVRUAAAAJ
Prashanth Thinakaran,https://scholar.google.com/citations?hl=en&user=ukOnYhsAAAAJ
Daniel Renner,https://scholar.google.com/citations?hl=en&user=p9YWd2IAAAAJ
Banda Ramadan,https://scholar.google.com/citations?hl=en&user=5wqfltAAAAAJ
Kaveri Mahapatra,https://scholar.google.com/citations?hl=en&user=1C6AAYMAAAAJ
osama Mohareb,https://scholar.google.com/citations?hl=en&user=A3Lv7q8AAAAJ
Mohammed Elmandouh,https://scholar.google.com/citations?hl=en&user=5KpRkakAAAAJ
James Edwards,https://scholar.google.com/citations?hl=en&user=gH5LmmgAAAAJ
I. Shah,https://scholar.google.com/citations?hl=en&user=DLZCQG0AAAAJ
Boyu Wang,https://scholar.google.com/citations?hl=en&user=1FlyUooAAAAJ
Yuxin Wang,https://scholar.google.com/citations?hl=en&user=PLhQliEAAAAJ
Amatur Rahman,https://scholar.google.com/citations?hl=en&user=28hqEC4AAAAJ
AEFawzy AEFawzy,https://scholar.google.com/citations?hl=en&user=lMmVzhgAAAAJ
vajiheh farhadi,https://scholar.google.com/citations?hl=en&user=u58RVOMAAAAJ
Fifi Ahmed,https://scholar.google.com/citations?hl=en&user=uvanNwMAAAAJ
Bari Dzomba,https://scholar.google.com/citations?hl=en&user=Ynlbt-QAAAAJ
Mona Nashaat,https://scholar.google.com/citations?hl=en&user=9PztknYAAAAJ
Ms. Khan,https://scholar.google.com/citations?hl=en&user=nlQJE_wAAAAJ
Cyan Mishra,https://scholar.google.com/citations?hl=en&user=oizH-wQAAAAJ
Salma Idris,https://scholar.google.com/citations?hl=en&user=VK5fBjwAAAAJ
