Jennifer Rexford,1998722161_https://scholar.google.com/citations?hl=en&user=07ds-DAAAAAJ
Eric Glover,2125404161
Kanishka Lahiri,2111644466
Farshid Arman,2059464135
Henry Strub,2279367539
Gregory Delajoux,2279386031
P. Gupta,2099295769
Matthew Bridges,2112590341
Peter Elmer,2992697811
Lavanya Jose,2172013690
Seongmoon Wang,2162110608
Chunxiao Li,2157195885
Nick Johnson,2149571483
Wenjia Fang,2657118449
Xiaobai Chen,2289835088_https://scholar.google.com/citations?hl=en&user=q0AgQ2MAAAAJ
Ying Li,2690464804
Aaron Lee,2166423585
Yun Chi,2917576088
Prakash Prabhu,2116023414
Gogul Balakrishnan,2107215626
Qiang Wu,2333128112
A. Calderbank,2183294429
Karthik Sundaresan,2277525818
Kyong Lee,2115347219
Robert Sedgewick,889684952
Derrick Higgins,2142904366
Aimin Sang,2117707051
Dillon Reisman,2153052231
Yoram Singer,https://scholar.google.com/citations?hl=en&user=0sVg9ioAAAAJ
H Seung,https://scholar.google.com/citations?hl=en&user=BD8llAEAAAAJ
Ben Raphael,https://scholar.google.com/citations?hl=en&user=GhvZjJUAAAAJ
Harlan Yu,https://scholar.google.com/citations?hl=en&user=81IhdxgAAAAJ
Wyatt Lloyd,https://scholar.google.com/citations?hl=en&user=NU-FHh4AAAAJ
Jonathan Mayer,https://scholar.google.com/citations?hl=en&user=qRFx7E8AAAAJ
Zafer Barutcuoglu,https://scholar.google.com/citations?hl=en&user=EED9_poAAAAJ
Peng Sun,https://scholar.google.com/citations?hl=en&user=ZRBuHNIAAAAJ
Dr. Shir,https://scholar.google.com/citations?hl=en&user=ZGlwR1EAAAAJ
Christopher DeCoro,https://scholar.google.com/citations?hl=en&user=ktmIDNAAAAAJ
Muhammad Tariq,https://scholar.google.com/citations?hl=en&user=6y-IlHwdcLQC
Huacheng Yu,https://scholar.google.com/citations?hl=en&user=SfwUC14AAAAJ
Hooman Moghaddam,https://scholar.google.com/citations?hl=en&user=VpaBttkAAAAJ
F. Townes,https://scholar.google.com/citations?hl=en&user=ERqFrMoAAAAJ
Iasonas Petras,https://scholar.google.com/citations?hl=en&user=_ajtFCMAAAAJ
Yuping Luo,https://scholar.google.com/citations?hl=en&user=r1Fn_YsAAAAJ
Niranjani Prasad,https://scholar.google.com/citations?hl=en&user=P6PMzKAAAAAJ
Matthew Weaver,https://scholar.google.com/citations?hl=en&user=39ssqeEAAAAJ
Ron Zeira,https://scholar.google.com/citations?hl=en&user=FvoerJgAAAAJ
Ben Kaiser,https://scholar.google.com/citations?hl=en&user=wJ5NtLkAAAAJ
Kun Cho,https://scholar.google.com/citations?hl=en&user=GEi5CQkAAAAJ
Sixue Liu,https://scholar.google.com/citations?hl=en&user=x0LIG9UAAAAJ
Austin Hounsel,https://scholar.google.com/citations?hl=en&user=xorbqBsAAAAJ
Klint Qinami,https://scholar.google.com/citations?hl=en&user=gkFtbDsAAAAJ
Matheus Ferreira,https://scholar.google.com/citations?hl=en&user=sB6vkOIAAAAJ
Chirag Bharadwaj,https://scholar.google.com/citations?hl=en&user=4_0POVAAAAAJ
